label,p,indiv_median,two_median,Name
independent,0.8859936229486491,4542.149221725219,3466.65517241379,cistrome_ets1_93396_seq1327
independent,0.04034903712672845,1444.6988488783973,2619.43175487465,cistrome_ets1_93396_seq133
independent,1.0,12246.449607007764,11347.6258992806,cistrome_ets1_93396_seq1333
cooperative,0.0007924406175217598,652.192142857143,1042.78504672897,cistrome_ets1_93396_seq1341
independent,0.03227425988808647,3294.209759556028,3801.01818181818,cistrome_ets1_93396_seq1359
independent,1.0,26901.45147011356,23129.1648351648,cistrome_ets1_93396_seq1368
cooperative,0.0007924406175217598,226.19129491312802,339.976047904192,cistrome_ets1_93396_seq138
independent,0.533032745069906,638.506059615321,705.621145374449,cistrome_ets1_93396_seq1382
independent,1.0,726.1697687412691,674.588235294118,cistrome_ets1_93396_seq1398
cooperative,0.0007924406175217598,26010.788930294562,36203.103030303,cistrome_ets1_93396_seq1464
cooperative,0.0007924406175217598,476.30007483577026,890.449612403101,cistrome_ets1_93396_seq147
independent,0.13639475330362025,7384.56290773532,9649.6875,cistrome_ets1_93396_seq148
independent,0.13639475330362025,2741.000909901785,2960.4168734491304,cistrome_ets1_93396_seq149
cooperative,0.001542020279701224,2988.573588261452,3745.3125,cistrome_ets1_93396_seq1501
independent,0.09876535229476405,6178.435634896306,8580.75384615385,cistrome_ets1_93396_seq150_1
cooperative,0.00795776728541315,243.83485595426276,388.129032258065,cistrome_ets1_93396_seq1517_1
independent,0.6096418293242223,460.87298484204496,585.588516746412,cistrome_ets1_93396_seq1535
independent,1.0,424.52725601913994,405.74011299435,cistrome_ets1_93396_seq153_0
independent,0.13201631390597518,958.7039905883452,1688.02116402116,cistrome_ets1_93396_seq153_1
independent,0.7563112563112563,202.5251688433458,201.46172839506198,cistrome_ets1_93396_seq1548_0
independent,0.6096418293242223,4629.368936750641,4497.9135446685905,cistrome_ets1_93396_seq1548_1
independent,1.0,11340.526996540524,11000.2380952381,cistrome_ets1_93396_seq154_0
cooperative,0.0007924406175217598,1586.457732863176,5244.35820895522,cistrome_ets1_93396_seq154_1
independent,0.6096418293242223,6051.4466513946945,6691.930635838149,cistrome_ets1_93396_seq156
independent,0.6096418293242223,38366.55988568968,36604.2324159021,cistrome_ets1_93396_seq157
independent,0.33044640790822233,17540.70991310602,20135.1436031332,cistrome_ets1_93396_seq1572
independent,0.8859936229486491,3622.025858269226,3458.5517241379303,cistrome_ets1_93396_seq1573
cooperative,0.0030227313193661345,1535.5379380795205,2564.23255813953,cistrome_ets1_93396_seq1578
independent,0.8859936229486491,33818.38565796946,23102.4030131827,cistrome_ets1_93396_seq160
cooperative,0.0007924406175217598,1512.001597489654,2996.31088082902,cistrome_ets1_93396_seq162
cooperative,0.0007924406175217598,3001.584325892267,24176.895674300296,cistrome_ets1_93396_seq1637
independent,0.33044640790822233,8740.558227316295,11482.5444126075,cistrome_ets1_93396_seq1651_1
independent,0.01136519590067448,429.572178422212,642.333333333333,cistrome_ets1_93396_seq167
independent,1.0,192.26016443496698,188.0,cistrome_ets1_93396_seq1702
independent,0.6094691365846705,290.730046131418,296.08719346048997,cistrome_ets1_93396_seq1720
independent,1.0,16247.93647139547,13568.518918918899,cistrome_ets1_93396_seq1723_0
independent,0.13639475330362025,1536.512493762029,2024.9934640522895,cistrome_ets1_93396_seq1723_1
independent,0.13639475330362025,10809.106303646604,15177.0,cistrome_ets1_93396_seq1728
cooperative,0.0051531892504452,898.082946397298,1059.15492957746,cistrome_ets1_93396_seq1741
independent,0.03227425988808647,8316.97351231541,12839.8628571429,cistrome_ets1_93396_seq174_1
cooperative,0.0007924406175217598,13774.796742257724,17090.1452513966,cistrome_ets1_93396_seq1754
independent,0.8859936229486491,4067.975099954393,4408.78431372549,cistrome_ets1_93396_seq1792
independent,0.8283994795055303,813.4667480456139,785.065326633166,cistrome_ets1_93396_seq1795
independent,0.33044640790822233,1722.0430066902788,1917.23671497585,cistrome_ets1_93396_seq181
independent,0.33044640790822233,480.16876819802997,604.549019607843,cistrome_ets1_93396_seq1810
cooperative,0.0007924406175217598,306.13431955229703,638.5698324022351,cistrome_ets1_93396_seq1815
independent,0.8859936229486491,16046.843494085559,15735.961538461499,cistrome_ets1_93396_seq182
independent,0.13639475330362025,193.35834394644183,222.774566473988,cistrome_ets1_93396_seq1832
independent,1.0,4300.544628541846,3510.32020997375,cistrome_ets1_93396_seq183_1
independent,1.0,51550.07616948925,38693.5243553009,cistrome_ets1_93396_seq1843
cooperative,0.0007924406175217598,157.44736251402898,248.0,cistrome_ets1_93396_seq1846
cooperative,0.008254968921140244,1120.660380479733,2993.25490196078,cistrome_ets1_93396_seq1867
cooperative,0.0007924406175217598,379.0589488647595,751.0026525198938,cistrome_ets1_93396_seq1870
independent,0.3937515817591938,164.6210644094842,192.224719101124,cistrome_ets1_93396_seq192
cooperative,0.0007924406175217598,557.486309727609,1230.08602150538,cistrome_ets1_93396_seq1926
independent,0.33044640790822233,4569.338618627751,5436.6976744185995,cistrome_ets1_93396_seq195
independent,0.8859936229486491,23978.02046805167,25019.802898550697,cistrome_ets1_93396_seq1952
cooperative,0.0007924406175217598,288.2087658033429,527.9452054794519,cistrome_ets1_93396_seq1955
cooperative,0.0007924406175217598,1646.636451355456,3677.3498452012404,cistrome_ets1_93396_seq1982
independent,0.03227425988808647,192.67964876698204,276.20853080568696,cistrome_ets1_93396_seq199_0
cooperative,0.0007924406175217598,810.4424430059111,12151.503875969,cistrome_ets1_93396_seq199_1
independent,0.33044640790822233,656.0517891086135,1431.5694050991501,cistrome_ets1_93396_seq200_0
independent,0.09876535229476405,11975.153446353639,15219.4057142857,cistrome_ets1_93396_seq200_1
independent,0.13639475330362025,10908.581786689623,12612.8862275449,cistrome_ets1_93396_seq2015
independent,1.0,196.35274949379294,184.02416918429,cistrome_ets1_93396_seq2063
independent,1.0,784.499434953623,761.3153153153149,cistrome_ets1_93396_seq207_1
independent,1.0,17504.142959549426,16260.779220779199,cistrome_ets1_93396_seq208
independent,1.0,1392.5607101993,1014.4365482233501,cistrome_ets1_93396_seq2086
cooperative,0.0007924406175217598,886.228312710983,2718.4367816092004,cistrome_ets1_93396_seq213
independent,0.8859936229486491,13447.549434340444,11635.4712643678,cistrome_ets1_93396_seq217
independent,0.6096418293242223,14431.606948860395,13542.8363636364,cistrome_ets1_93396_seq2192
cooperative,0.0007924406175217598,22204.464081377533,35632.605405405404,cistrome_ets1_93396_seq22
independent,0.021203619642118494,247.80201765447697,283.021739130435,cistrome_ets1_93396_seq2211
independent,0.027503622138510573,228.41373094186798,344.666666666667,cistrome_ets1_93396_seq2261
cooperative,0.0007924406175217598,140.67024587612798,7058.46,cistrome_ets1_93396_seq231
cooperative,0.0007924406175217598,220.16312645628494,410.081871345029,cistrome_ets1_93396_seq2324
independent,0.03227425988808647,53797.5195655388,62878.116129032314,cistrome_ets1_93396_seq236
independent,0.6096418293242223,7763.579004753025,7677.16402116402,cistrome_ets1_93396_seq2384
cooperative,0.0007924406175217598,7060.301850931152,9043.465940054499,cistrome_ets1_93396_seq2393
independent,0.6096418293242223,15371.097908559419,15229.032967033001,cistrome_ets1_93396_seq2397
cooperative,0.0007924406175217598,336.204265302875,1836.27906976744,cistrome_ets1_93396_seq2402
cooperative,0.0007924406175217598,2822.110878003719,5875.528089887642,cistrome_ets1_93396_seq2422
independent,0.05973492845414027,4984.801966801962,8677.923875432529,cistrome_ets1_93396_seq245_0
independent,0.3937515817591938,2962.540917391767,3208.89142857143,cistrome_ets1_93396_seq245_1
independent,0.7563112563112563,244.4923399789875,235.110070257611,cistrome_ets1_93396_seq250_1
independent,0.33044640790822233,1542.141596524989,1736.0,cistrome_ets1_93396_seq2580
independent,0.6468172721674876,170.729913393302,179.48036253776402,cistrome_ets1_93396_seq2581
independent,0.8859936229486491,2917.609694179769,2740.14159292035,cistrome_ets1_93396_seq259
cooperative,0.0007924406175217598,796.069640304934,3717.5794871794897,cistrome_ets1_93396_seq2597
independent,0.03227425988808647,4639.979856285092,6371.55287009063,cistrome_ets1_93396_seq261
cooperative,0.0007924406175217598,178.498081154269,277.052631578947,cistrome_ets1_93396_seq2615
independent,0.08458794685226192,194.65031295462444,229.318681318681,cistrome_ets1_93396_seq271
independent,0.13639475330362025,5272.807403501791,5731.97849462366,cistrome_ets1_93396_seq274_0
cooperative,0.0007924406175217598,1719.976613979735,3843.1954022988493,cistrome_ets1_93396_seq274_1
cooperative,0.0007924406175217598,1695.37094019115,2553.19760479042,cistrome_ets1_93396_seq2753
independent,0.04929828612479474,1038.403593818749,1169.97209302326,cistrome_ets1_93396_seq2768
independent,1.0,1149.8577569026238,602.061349693252,cistrome_ets1_93396_seq2801
independent,0.13639475330362025,2328.124563485337,3491.71891891892,cistrome_ets1_93396_seq2807
independent,0.01136519590067448,140.06460189646302,170.535519125683,cistrome_ets1_93396_seq281
independent,0.13639475330362025,2989.655537223823,4477.42528735632,cistrome_ets1_93396_seq282
cooperative,0.0007924406175217598,481.85954308534997,911.655384615385,cistrome_ets1_93396_seq283
