label,p,indiv_median,two_median,Name
independent,0.3972906403940887,986.9801068668379,997.4187192118228,cistrome_ets1_37927_seq240
independent,0.8066502463054187,205.07466373289182,191.20454545454498,cistrome_ets1_37927_seq248
independent,0.3972906403940887,46150.56365374035,52911.195402298894,cistrome_ets1_37927_seq249
independent,0.02044334975369458,1325.7023136333692,1800.71565495208,cistrome_ets1_37927_seq256
independent,0.3972906403940887,21349.17307333997,24025.5454545455,cistrome_ets1_37927_seq266
independent,0.013054187192118226,2041.5826796546899,4551.06493506493,cistrome_ets1_37927_seq280_0
cooperative,0.0002463054187192118,578.3741981845931,1512.7216494845402,cistrome_ets1_37927_seq280_1
cooperative,0.0002463054187192118,124.57848172175102,251.89242053789695,cistrome_ets1_37927_seq285
cooperative,0.0002463054187192118,363.0072444935101,761.4,cistrome_ets1_37927_seq29
cooperative,0.0002463054187192118,2020.8282772145005,5271.3932584269705,cistrome_ets1_37927_seq295
fail_cutoff,1.0,3523.232006290448,5360.51336898396,cistrome_ets1_37927_seq3
independent,0.19334975369458127,2890.323334252365,4753.71428571429,cistrome_ets1_37927_seq300
independent,0.19334975369458127,12652.362448330281,12984.6097560976,cistrome_ets1_37927_seq301
independent,0.3972906403940887,10158.858416422334,10051.1219512195,cistrome_ets1_37927_seq309
independent,0.23325123152709357,286.518140775538,319.458646616541,cistrome_ets1_37927_seq31
independent,0.9899014778325124,31953.224781849913,17071.815899581597,cistrome_ets1_37927_seq310
independent,0.19334975369458127,2666.8849065880045,3070.3023255814,cistrome_ets1_37927_seq314
fail_cutoff,1.0,2112.776238904615,2531.1219512195107,cistrome_ets1_37927_seq318
cooperative,0.0002463054187192118,191.07171159104854,397.340540540541,cistrome_ets1_37927_seq319
independent,0.013054187192118226,1661.6844119507211,2651.22727272727,cistrome_ets1_37927_seq322
fail_cutoff,1.0,518.518527532704,686.441025641026,cistrome_ets1_37927_seq324
independent,0.19334975369458127,743.8496240601501,752.0,cistrome_ets1_37927_seq33
cooperative,0.0002463054187192118,2416.802058950282,3232.35359116022,cistrome_ets1_37927_seq334
cooperative,0.0002463054187192118,4647.876496217692,10643.9520958084,cistrome_ets1_37927_seq335
fail_cutoff,1.0,89.232325687535,148.37254901960804,cistrome_ets1_37927_seq337
independent,0.3972906403940887,6363.629306687829,4453.04142011834,cistrome_ets1_37927_seq338
cooperative,0.0002463054187192118,3569.1135826200475,7225.73913043478,cistrome_ets1_37927_seq366
independent,0.19334975369458127,2902.744666710977,4856.04532577904,cistrome_ets1_37927_seq367
fail_cutoff,1.0,146.78122932835498,159.076923076923,cistrome_ets1_37927_seq384_0
cooperative,0.0002463054187192118,293.9723704938461,544.6728971962619,cistrome_ets1_37927_seq384_1
cooperative,0.0002463054187192118,707.10128466382,1480.0,cistrome_ets1_37927_seq39
independent,0.06748768472906402,1706.009626682412,2051.73076923077,cistrome_ets1_37927_seq4
independent,0.6278325123152709,35448.57977471554,36723.3423180593,cistrome_ets1_37927_seq41
independent,0.013054187192118226,4842.58601158044,9160.06629834254,cistrome_ets1_37927_seq412
independent,0.212807881773399,201.072415746248,215.68098159509202,cistrome_ets1_37927_seq42
independent,0.3972906403940887,26964.319797431053,32272.306010928998,cistrome_ets1_37927_seq421
fail_cutoff,1.0,151.18323522544705,157.677419354839,cistrome_ets1_37927_seq427
cooperative,0.0002463054187192118,226.0596982190201,387.8171428571431,cistrome_ets1_37927_seq428
fail_cutoff,1.0,114.35418893033581,130.886075949367,cistrome_ets1_37927_seq429
cooperative,0.0002463054187192118,483.50004311542403,949.245901639344,cistrome_ets1_37927_seq438
cooperative,0.0002463054187192118,9607.40015695805,13564.0746666667,cistrome_ets1_37927_seq449
fail_cutoff,1.0,165.17414229838002,8511.57522123894,cistrome_ets1_37927_seq469
cooperative,0.0002463054187192118,4125.900201207249,13215.5233160622,cistrome_ets1_37927_seq481
independent,0.9416256157635468,31467.64755102298,25988.930817610097,cistrome_ets1_37927_seq483
fail_cutoff,1.0,139.8451060495425,154.945054945055,cistrome_ets1_37927_seq493
independent,0.19334975369458127,13414.454269230639,17451.902439024398,cistrome_ets1_37927_seq51
cooperative,0.0002463054187192118,3531.1456129889434,7163.134860050891,cistrome_ets1_37927_seq514
fail_cutoff,1.0,128.652578731172,127.05022831050199,cistrome_ets1_37927_seq525
fail_cutoff,1.0,182.405667111757,160.709677419355,cistrome_ets1_37927_seq527
cooperative,0.0002463054187192118,338.8524417112563,592.9563218390799,cistrome_ets1_37927_seq528
independent,0.06748768472906402,2857.286934741902,4238.09271523179,cistrome_ets1_37927_seq534
cooperative,0.0002463054187192118,5154.8241477566735,9201.06371191136,cistrome_ets1_37927_seq535
anticooperative,0.0002463054187192118,504.38320988708546,393.4304635761589,cistrome_ets1_37927_seq540
fail_cutoff,1.0,112.633276540393,160.352941176471,cistrome_ets1_37927_seq549
cooperative,0.0002463054187192118,173.37485656913398,297.01775147929,cistrome_ets1_37927_seq572
cooperative,0.0002463054187192118,2134.458717102196,3887.98122065728,cistrome_ets1_37927_seq58
fail_cutoff,1.0,143.0151723394509,172.239520958084,cistrome_ets1_37927_seq59
independent,0.3972906403940887,32554.36542635603,31161.2596685083,cistrome_ets1_37927_seq63
independent,0.3972906403940887,15880.327557374154,13521.0348258706,cistrome_ets1_37927_seq633
independent,0.013054187192118226,1046.7467593089475,1292.9295039164501,cistrome_ets1_37927_seq634
independent,0.9416256157635468,26147.95200170817,19841.308310992,cistrome_ets1_37927_seq635
independent,0.212807881773399,393.70063688886205,464.52427184466,cistrome_ets1_37927_seq64
cooperative,0.00270935960591133,128.778070778522,182.835164835165,cistrome_ets1_37927_seq645
cooperative,0.0002463054187192118,741.6303148037458,2121.26666666667,cistrome_ets1_37927_seq65
independent,0.013054187192118226,1285.2112009344492,1833.0,cistrome_ets1_37927_seq650
fail_cutoff,1.0,591.562516820564,640.406417112299,cistrome_ets1_37927_seq660
fail_cutoff,1.0,119.2397046156225,129.219638242894,cistrome_ets1_37927_seq681
independent,0.6027093596059113,1169.579686701771,1349.3164556962,cistrome_ets1_37927_seq685
independent,0.0251231527093596,131.257970253983,180.688888888889,cistrome_ets1_37927_seq709
fail_cutoff,1.0,129.11946028002802,118.830188679245,cistrome_ets1_37927_seq72
independent,0.9869458128078819,227.40082326604406,189.83414634146303,cistrome_ets1_37927_seq731
cooperative,0.0002463054187192118,331.598586002777,598.506329113924,cistrome_ets1_37927_seq74
cooperative,0.005665024630541872,1391.851500515997,2084.11428571429,cistrome_ets1_37927_seq744
independent,0.19334975369458127,8312.61716359865,8826.27586206897,cistrome_ets1_37927_seq745
cooperative,0.005665024630541872,127.98203369361799,191.186440677966,cistrome_ets1_37927_seq747
cooperative,0.0002463054187192118,125.89279223891441,209.261904761905,cistrome_ets1_37927_seq759
independent,0.013054187192118226,2986.055462638934,3792.46043165468,cistrome_ets1_37927_seq78
fail_cutoff,1.0,143.400316232602,137.484764542936,cistrome_ets1_37927_seq804
cooperative,0.0002463054187192118,32595.082182058002,47783.5209580838,cistrome_ets1_37927_seq82
cooperative,0.0002463054187192118,221.953797583632,513.560975609756,cistrome_ets1_37927_seq831
fail_cutoff,1.0,105.219021576661,92.1873278236915,cistrome_ets1_37927_seq844
independent,0.9899014778325124,13064.454515895766,6510.5217391304295,cistrome_ets1_37927_seq851
cooperative,0.007635467980295566,551.7804292237439,793.057471264368,cistrome_ets1_37927_seq886
independent,0.19334975369458127,8703.114920375083,9783.331476323121,cistrome_ets1_37927_seq89
independent,0.3972906403940887,1034.5153965440861,991.177777777778,cistrome_ets1_37927_seq911
cooperative,0.0002463054187192118,2244.4242422054103,4785.54497354497,cistrome_ets1_37927_seq922
independent,0.19334975369458127,4539.670995670996,5195.20802005013,cistrome_ets1_37927_seq94
independent,0.19334975369458127,11974.0417112299,14107.988668555201,cistrome_ets1_37927_seq951
independent,0.5517241379310345,10676.381485056632,9518.52173913043,cistrome_ets1_37927_seq988
cooperative,0.0002463054187192118,426.34856970792003,812.202247191011,cistrome_ets1_37927_seq9_0
independent,0.14162561576354676,163.52633917683204,184.0,cistrome_ets1_37927_seq9_1
independent,0.06748768472906402,762.4370911690489,1093.8181818181802,cistrome_ets1_37934_seq102
cooperative,0.0002463054187192118,2939.8433272202547,4951.82716049383,cistrome_ets1_37934_seq104
independent,0.9834975369458128,229.499664254977,190.90721649484504,cistrome_ets1_37934_seq1090
fail_cutoff,1.0,146.205655368664,161.969230769231,cistrome_ets1_37934_seq110
fail_cutoff,1.0,116.7781515050365,113.36119402985099,cistrome_ets1_37934_seq1107
independent,0.013054187192118226,5621.661219122762,8371.875,cistrome_ets1_37934_seq1129
independent,0.02044334975369458,292.49483800182406,372.883977900552,cistrome_ets1_37934_seq117
independent,0.23325123152709357,306.8546728126331,383.277419354839,cistrome_ets1_37934_seq130
independent,0.8251231527093597,17055.545470635,11249.3707865169,cistrome_ets1_37934_seq132
cooperative,0.00270935960591133,188.69680935237562,288.558139534884,cistrome_ets1_37934_seq133
independent,0.9416256157635468,13064.056147096544,10909.542997543,cistrome_ets1_37934_seq139
cooperative,0.0002463054187192118,977.3231152142698,2207.2216216216198,cistrome_ets1_37934_seq145
fail_cutoff,1.0,80.85112146232677,124.288888888889,cistrome_ets1_37934_seq15
cooperative,0.0017241379310344827,3186.592721641499,5386.29126213592,cistrome_ets1_37934_seq17
cooperative,0.0002463054187192118,260.688004858791,463.980295566502,cistrome_ets1_37934_seq174
independent,0.6278325123152709,11285.227600883329,10940.8442211055,cistrome_ets1_37934_seq178
independent,0.0251231527093596,611.401008273817,923.3136094674561,cistrome_ets1_37934_seq193
cooperative,0.0002463054187192118,292.09515847318653,9744.11695906433,cistrome_ets1_37934_seq200
cooperative,0.0002463054187192118,296.8978212133948,419.046728971963,cistrome_ets1_37934_seq201
independent,0.013054187192118226,13067.170212630506,14504.484848484799,cistrome_ets1_37934_seq204
independent,0.47413793103448276,22386.040063764674,22537.4791666667,cistrome_ets1_37934_seq211
fail_cutoff,1.0,129.935921218367,125.658031088083,cistrome_ets1_37934_seq212
cooperative,0.0009852216748768472,360.05618251535697,454.23602484472,cistrome_ets1_37934_seq213
independent,0.06748768472906402,1545.674032608668,1694.01069518717,cistrome_ets1_37934_seq217_0
cooperative,0.0002463054187192118,546.3196749269631,1015.9132791327901,cistrome_ets1_37934_seq217_1
independent,0.47413793103448276,20119.65395015583,20027.6239316239,cistrome_ets1_37934_seq223
cooperative,0.0002463054187192118,2043.814395519315,3857.00245700246,cistrome_ets1_37934_seq226_0
fail_cutoff,1.0,114.0040212781059,161.951807228916,cistrome_ets1_37934_seq226_1
cooperative,0.0002463054187192118,388.87709225295737,571.270718232044,cistrome_ets1_37934_seq228
fail_cutoff,1.0,1168.7162262028992,1184.7201946472,cistrome_ets1_37934_seq232
independent,0.6278325123152709,3682.378554578197,5205.51111111111,cistrome_ets1_37934_seq251
independent,0.06748768472906402,3652.678151924156,4222.9247311828,cistrome_ets1_37934_seq255
cooperative,0.0002463054187192118,1757.4323662368465,2398.9700598802397,cistrome_ets1_37934_seq256
cooperative,0.0002463054187192118,428.88352624877405,955.458885941645,cistrome_ets1_37934_seq257
independent,0.9899014778325124,26682.968788303755,20160.040302267,cistrome_ets1_37934_seq26
independent,0.3972906403940887,41365.30160861647,41467.7426900585,cistrome_ets1_37934_seq268
fail_cutoff,1.0,118.038437175659,119.08504398827,cistrome_ets1_37934_seq269
cooperative,0.00270935960591133,161.24739019572095,246.181052631579,cistrome_ets1_37934_seq271
cooperative,0.0002463054187192118,2137.2893344472254,5272.3821656051,cistrome_ets1_37934_seq274
independent,0.05837438423645319,135.61492166139303,194.025641025641,cistrome_ets1_37934_seq276
cooperative,0.0002463054187192118,2370.3336087231633,2638.7544910179604,cistrome_ets1_37934_seq283
cooperative,0.0002463054187192118,295.2197397750242,625.802298850575,cistrome_ets1_37934_seq304
independent,0.8251231527093597,36804.59992047385,27057.4727272727,cistrome_ets1_37934_seq323
fail_cutoff,1.0,33562.10270740138,25649.2751091703,cistrome_ets1_37934_seq332
cooperative,0.005665024630541872,3860.2514276455177,7426.44131455399,cistrome_ets1_37934_seq338
fail_cutoff,1.0,151.60342281030242,159.0,cistrome_ets1_37934_seq345
independent,0.3972906403940887,33335.10990990991,34429.268817204305,cistrome_ets1_37934_seq350
independent,0.9416256157635468,2211.688657122872,2162.4771573604103,cistrome_ets1_37934_seq353
independent,0.06748768472906402,241.597616038353,288.605405405405,cistrome_ets1_37934_seq361
cooperative,0.0002463054187192118,1291.9294650359798,2152.62839879154,cistrome_ets1_37934_seq362
independent,0.212807881773399,2498.052865847937,3165.7857142857106,cistrome_ets1_37934_seq368_0
cooperative,0.0002463054187192118,3950.453153445834,6418.61946902655,cistrome_ets1_37934_seq368_1
independent,0.03029556650246305,167.93870015758884,190.76470588235298,cistrome_ets1_37934_seq371
independent,0.06748768472906402,470.16553984611505,742.219653179191,cistrome_ets1_37934_seq374
independent,0.9416256157635468,2802.4731154722003,2094.5075921908897,cistrome_ets1_37934_seq381
independent,0.06748768472906402,17464.865506594062,22059.370786516894,cistrome_ets1_37934_seq384
independent,0.06748768472906402,2742.9297308488594,3451.21787709497,cistrome_ets1_37934_seq389
fail_cutoff,1.0,96.8615149272144,117.72523961661301,cistrome_ets1_37934_seq413
independent,0.254679802955665,294.122683577432,308.273291925466,cistrome_ets1_37934_seq419
independent,0.013054187192118226,7036.198682869254,13944.195718654399,cistrome_ets1_37934_seq426
independent,0.6278325123152709,2450.5222400443618,2043.5266272189301,cistrome_ets1_37934_seq430
independent,0.8251231527093597,12114.840720966038,11204.5875706215,cistrome_ets1_37934_seq431
independent,0.9571428571428571,245.33759590792897,189.06818181818198,cistrome_ets1_37934_seq433
independent,0.3972906403940887,3082.9808927983045,3331.2280701754407,cistrome_ets1_37934_seq448
independent,0.19334975369458127,737.50539268432,779.437837837838,cistrome_ets1_37934_seq483
cooperative,0.0002463054187192118,297.234469964803,531.469662921348,cistrome_ets1_37934_seq49
cooperative,0.0002463054187192118,3916.480564177154,39421.8829039813,cistrome_ets1_37934_seq494
cooperative,0.0002463054187192118,1751.4049635258896,2987.1111111111104,cistrome_ets1_37934_seq507_0
independent,0.013054187192118226,7339.283835661195,8260.444444444449,cistrome_ets1_37934_seq507_1
independent,0.6278325123152709,12139.649200139076,15940.833333333301,cistrome_ets1_37934_seq51
independent,0.8251231527093597,33734.1897580718,28874.141414141402,cistrome_ets1_37934_seq517
cooperative,0.0002463054187192118,1191.224590922707,2224.6666666666697,cistrome_ets1_37934_seq519
fail_cutoff,1.0,153.5540039778236,149.622739018088,cistrome_ets1_37934_seq534
fail_cutoff,1.0,118.408711732073,113.90228013029301,cistrome_ets1_37934_seq549
fail_cutoff,1.0,116.57396019698803,152.1642228739,cistrome_ets1_37934_seq553
fail_cutoff,1.0,1950.905402507267,2964.50746268657,cistrome_ets1_37934_seq600
independent,0.6278325123152709,2256.8009373235427,1960.1624365482198,cistrome_ets1_37934_seq606
independent,0.3972906403940887,4487.705079797586,5765.6303317535485,cistrome_ets1_37934_seq65
fail_cutoff,1.0,99.43530828452889,107.16,cistrome_ets1_37934_seq655
independent,0.47413793103448276,371.4010812923545,389.63730569948194,cistrome_ets1_37934_seq67
independent,0.8251231527093597,78310.81863013121,67452.7914438503,cistrome_ets1_37934_seq694
independent,0.3972906403940887,2296.793405634087,2289.98461538462,cistrome_ets1_37934_seq696
cooperative,0.0002463054187192118,18525.810099085622,26022.242774566494,cistrome_ets1_37934_seq719
independent,0.013054187192118226,23643.99619600906,34963.702857142904,cistrome_ets1_37934_seq728
cooperative,0.0002463054187192118,1935.0030959752282,4968.64343163539,cistrome_ets1_37934_seq75
cooperative,0.0002463054187192118,309.239156920078,6400.17391304348,cistrome_ets1_37934_seq769
cooperative,0.0002463054187192118,226.513888888889,404.301075268817,cistrome_ets1_37934_seq775
fail_cutoff,1.0,7722.955780512344,8051.32279909707,cistrome_ets1_37934_seq800
cooperative,0.007635467980295566,659.5217213811361,859.428571428571,cistrome_ets1_37934_seq82
cooperative,0.0002463054187192118,594.9410683483345,1472.1028277635,cistrome_ets1_37934_seq860
cooperative,0.0002463054187192118,215.46348069313697,297.022831050228,cistrome_ets1_37934_seq873
independent,0.06748768472906402,32323.691947951982,36176.84,cistrome_ets1_37934_seq884
independent,0.3972906403940887,14603.843578169062,12710.6593406593,cistrome_ets1_37934_seq96
independent,0.3972906403940887,1347.4563047111178,1472.13559322034,cistrome_ets1_37934_seq97
independent,0.19334975369458127,1518.67304194677,1842.1476510067105,cistrome_ets1_37936_seq1041
independent,0.7667487684729064,17801.507109269,17334.312796208502,cistrome_ets1_37936_seq1085
independent,0.8251231527093597,214.24380970476795,194.680203045685,cistrome_ets1_37936_seq1147
fail_cutoff,1.0,94.2441337841573,110.898876404494,cistrome_ets1_37936_seq1148
fail_cutoff,1.0,167.725344112441,130.0,cistrome_ets1_37936_seq1149
cooperative,0.0002463054187192118,1050.6371295261551,2711.7277486911,cistrome_ets1_37936_seq1185
cooperative,0.0002463054187192118,736.7960230113507,1406.09418282548,cistrome_ets1_37936_seq129
cooperative,0.005665024630541872,203.59136445297003,258.101694915254,cistrome_ets1_37936_seq1302
independent,0.8733990147783252,242.564223119824,208.125326370757,cistrome_ets1_37936_seq1343
cooperative,0.0002463054187192118,1076.281216526679,1589.8260869565195,cistrome_ets1_37936_seq1433
cooperative,0.0002463054187192118,1493.131093694361,2114.21479713604,cistrome_ets1_37936_seq1543
cooperative,0.0002463054187192118,360.887771854109,739.281183932347,cistrome_ets1_37936_seq1558
fail_cutoff,1.0,127.84049646794718,140.045146726862,cistrome_ets1_37936_seq1596
independent,0.19334975369458127,1604.9221499338241,2302.71515151515,cistrome_ets1_37936_seq1604
cooperative,0.0002463054187192118,147.1723264323379,236.484210526316,cistrome_ets1_37936_seq162
cooperative,0.0002463054187192118,213.13768170216193,464.04407713498597,cistrome_ets1_37936_seq1628
independent,0.19334975369458127,190.93134790985982,247.587223587224,cistrome_ets1_37936_seq1639
independent,0.19334975369458127,4716.630411647663,7741.92781316348,cistrome_ets1_37936_seq1812
fail_cutoff,1.0,165.07132615160606,163.208791208791,cistrome_ets1_37936_seq1917
cooperative,0.0017241379310344827,4716.72701134708,8737.3,cistrome_ets1_37936_seq1931
independent,0.3972906403940887,1527.494630641523,1582.91358024691,cistrome_ets1_37936_seq199
cooperative,0.0002463054187192118,5488.28371919343,7546.23255813953,cistrome_ets1_37936_seq2074
cooperative,0.0002463054187192118,2571.684921387015,5006.73684210526,cistrome_ets1_37936_seq2113
fail_cutoff,1.0,209.28916617151916,149.320574162679,cistrome_ets1_37936_seq2148
cooperative,0.0002463054187192118,8317.906078860899,9581.86956521739,cistrome_ets1_37936_seq2341
cooperative,0.0002463054187192118,7025.635497639016,10924.1428571429,cistrome_ets1_37936_seq236
fail_cutoff,1.0,161.626056792681,153.469387755102,cistrome_ets1_37936_seq242
fail_cutoff,1.0,127.13510392647382,95.7300613496932,cistrome_ets1_37936_seq2513
fail_cutoff,1.0,129.22805152979066,110.347826086957,cistrome_ets1_37936_seq2514
independent,0.3972906403940887,2829.0371542893818,2894.6185567010302,cistrome_ets1_37936_seq261
independent,0.19334975369458127,3498.897616067598,3860.7320954907204,cistrome_ets1_37936_seq2806
independent,0.8733990147783252,2099.933502563334,1188.01302931596,cistrome_ets1_37936_seq3128
cooperative,0.003940886699507389,1217.2285747002386,1293.675,cistrome_ets1_37936_seq316
fail_cutoff,1.0,125.48208382295398,122.652406417112,cistrome_ets1_37936_seq323
independent,0.17487684729064037,409.127700813797,571.833333333333,cistrome_ets1_37936_seq338
cooperative,0.0002463054187192118,176.8479723738604,774.186335403727,cistrome_ets1_37936_seq375
cooperative,0.0002463054187192118,3043.5501334349915,6029.428571428571,cistrome_ets1_37936_seq381
fail_cutoff,1.0,136.055951578958,160.148148148148,cistrome_ets1_37936_seq382
independent,0.8251231527093597,2061.9877225853284,1855.58441558442,cistrome_ets1_37936_seq390
independent,0.19334975369458127,12580.583454145844,12923.041666666699,cistrome_ets1_37936_seq487
independent,0.7871921182266011,6865.43756715446,6855.8021978022,cistrome_ets1_37936_seq516
fail_cutoff,1.0,610.582031695359,1094.17989417989,cistrome_ets1_37936_seq569
cooperative,0.0002463054187192118,1174.519238686385,2987.38381201044,cistrome_ets1_37936_seq590
cooperative,0.0009852216748768472,353.5454340872468,596.948453608247,cistrome_ets1_37936_seq602
cooperative,0.0002463054187192118,2599.0623039315,6402.77083333333,cistrome_ets1_37936_seq609_0
fail_cutoff,1.0,126.02071846282401,156.09696969696998,cistrome_ets1_37936_seq609_1
fail_cutoff,1.0,149.2951687994123,167.445333333333,cistrome_ets1_37936_seq610
independent,0.3233990147783251,815.9709840905439,1031.23529411765,cistrome_ets1_37936_seq622
cooperative,0.0002463054187192118,388.274319768613,740.886699507389,cistrome_ets1_37936_seq625
fail_cutoff,1.0,11116.181709029957,15277.2146596859,cistrome_ets1_37936_seq679
cooperative,0.0002463054187192118,900.7138553277372,1366.36604774536,cistrome_ets1_37936_seq691
cooperative,0.0002463054187192118,3341.4644727000727,7866.87323943662,cistrome_ets1_37936_seq776
independent,0.5517241379310345,3808.4721682502363,4867.58371040724,cistrome_ets1_37936_seq805
fail_cutoff,1.0,14463.958169934638,15608.2485875706,cistrome_ets1_37936_seq865
cooperative,0.0004926108374384236,229.77740926091522,328.763819095477,cistrome_ets1_43097_seq100
independent,0.013054187192118226,8872.387866029743,12840.8131868132,cistrome_ets1_43097_seq1001
cooperative,0.0002463054187192118,295.95453253379935,465.32126696832603,cistrome_ets1_43097_seq1005
cooperative,0.00270935960591133,403.6672988873721,856.323699421965,cistrome_ets1_43097_seq1006
anticooperative,0.0002463054187192118,3551.59025422024,2445.5601659751,cistrome_ets1_43097_seq1007
cooperative,0.003940886699507389,180.2161050027118,257.95348837209303,cistrome_ets1_43097_seq1008
fail_cutoff,1.0,130.650075826896,124.10457516339899,cistrome_ets1_43097_seq1013
fail_cutoff,1.0,39524.3882873348,45783.030985915495,cistrome_ets1_43097_seq1019_0
independent,0.013054187192118226,2023.9909763038552,2818.74666666667,cistrome_ets1_43097_seq1019_1
independent,0.8251231527093597,23375.54393074227,16525.6177777778,cistrome_ets1_43097_seq1020
cooperative,0.0002463054187192118,3130.1780240466314,5146.06211180124,cistrome_ets1_43097_seq1021
independent,0.8251231527093597,31372.402079408734,22535.5162790698,cistrome_ets1_43097_seq103
